symbol,security_id,exchange_segment,week_start,entry_level,level_52,hi_short2,close_1,ema_fast_prev,ema_fast_len,ema_slow_prev,ema_slow_len,ema_slow_2,rsi_len,rsi_avg_gain,rsi_avg_loss,rsi_prev_close,rsi_1,macd_fast,macd_slow,macd_signal,macd_ema_fast,macd_ema_slow,macd_sig,vol_sma_len,vol_sma_sum_prev,g_ema_fast,g_ema_slow,g_ema_slow_2,g_rsi,g_rsi_1,g_hist,prev_daily_close,prev_daily_open,mcap,logic_version
MOTISONS,20788,NSE_EQ,2026-09-21,19.1200008392334,19.399999618530273,17.700000762939453,18.299999237060547,15.207049206288863,20,15.352974200359277,50,15.23268746416739,14,0.5066715992363467,0.2555478704824726,18.299999237060547,66.47319038219484,12,26,9,15.791163822319275,15.046521172053271,0.2798380503622129,10,2406857576.0,15.207049206288863,15.352974200359277,15.20340940926544,66.47319038219484,57.004702121873926,0.46480459990379064,18.299999237060547,18.25,1810.9,3
MOTOGENFIN,2268,NSE_EQ,2026-09-21,34.400001525878906,34.400001525878906,34.400001525878906,25.0,26.40012294141137,20,26.043695171361147,50,26.086294974273848,14,0.4800253660499066,0.5707165327075834,25.0,45.68442227511248,12,26,9,26.572139679240166,26.20685131776173,0.7024980354881959,10,1252275.0,26.40012294141137,26.043695171361147,26.106551905771234,45.68442227511248,47.59328052391422,-0.337209674009758,25.0,25.100000381469727,101.45,3
MPHASIS,4503,NSE_EQ,2026-09-21,2556.89990234375,2975.0,2556.89990234375,2316.699951171875,2366.093100470113,20,2439.4697212499464,50,2444.4807322735414,14,34.08302641786731,38.843170607097356,2316.699951171875,46.73632769606749,12,26,9,2368.003321026288,2376.2849260558282,-20.33077805510296,10,22422869.0,2366.093100470113,2439.4697212499464,2450.5819866520533,46.73632769606749,45.57966054778641,12.0491730255629,2316.699951171875,2379.0,43862.79,3
MPSLTD,10578,NSE_EQ,2026-09-21,2979.0,2979.0,2979.0,2610.199951171875,2359.823487711845,20,2161.184892124184,50,2142.8577468569315,14,65.62320235388133,39.54992588407294,2610.199951171875,62.39540788917944,12,26,9,2520.202129157455,2281.3576964652116,199.401362297331,10,3937148.0,2359.823487711845,2161.184892124184,2123.8519406061937,62.39540788917944,62.351942237432155,39.44307039491258,2610.199951171875,2545.0,4431.27,3
MRF,2277,NSE_EQ,2026-09-21,140795.0,163600.0,140795.0,125670.0,131306.81004373496,20,134464.51413082046,50,134823.4738912621,14,898.4591077567802,1410.5497840228147,125670.0,38.911028491723194,12,26,9,130316.95101381984,132183.84295139697,-1953.1449461321795,10,180674.0,131306.81004373496,134464.51413082046,135090.1462949871,38.911028491723194,42.34287618023896,86.25300855504292,125670.0,124900.0,53022.47,3
MRPL,2283,NSE_EQ,2026-09-21,195.63999938964844,212.30999755859375,212.0,165.3800048828125,167.92565898094617,20,163.78289600546344,50,163.7177078880206,14,3.230285324396905,3.3590657921735887,165.3800048828125,49.02281373766201,12,26,9,169.04219646344717,167.1881174413179,1.1929408843560039,10,542392239.0,167.92565898094617,163.78289600546344,163.22210410343567,49.02281373766201,55.30571821180742,0.6611381377732657,165.3800048828125,164.36000061035156,29387.88,3
MSPL,11919,NSE_EQ,2026-09-21,46.119998931884766,46.119998931884766,46.119998931884766,34.150001525878906,36.22292425594958,20,35.53960373177168,50,35.59632218915505,14,0.7137101405898835,0.869934871751901,34.150001525878906,45.067558387627436,12,26,9,35.80179511825506,36.19791458875587,0.30870600951024146,10,34366281.0,36.22292425594958,35.53960373177168,35.66311088730535,45.067558387627436,44.59272626665898,-0.7048254800110554,34.150001525878906,33.75,1878.1,3
MSTCLTD,9356,NSE_EQ,2026-09-21,805.0,805.0,805.0,724.0499877929688,627.7879155627531,20,567.0532442184066,50,560.6452138684244,14,20.36681107243052,11.060005708063915,724.0499877929688,64.80710793805726,12,26,9,668.7032755149454,606.0446119592173,51.257016436374705,10,15475973.0,627.7879155627531,567.0532442184066,553.3837945245655,64.80710793805726,67.01570328331668,11.401647119353434,724.0499877929688,715.2000122070312,5137.33,3
MSUMI,8596,NSE_EQ,2026-09-21,43.439998626708984,53.59000015258789,43.439998626708984,35.66999816894531,38.9827388996044,20,40.43890473653907,50,40.633553984195956,14,0.34445453927476893,0.6371614634141226,35.66999816894531,35.0905586635937,12,26,9,38.24192312310262,39.41169498133957,-0.8285984539002591,10,451229250.0,38.9827388996044,40.43890473653907,40.81043376979332,35.0905586635937,36.77649819607291,-0.34117340433668986,35.66999816894531,36.099998474121094,23508.81,3
MTARTECH,2715,NSE_EQ,2026-09-21,8714.0,8714.0,8714.0,7202.0,6601.7209986021435,20,5200.8629540411275,50,5119.183890940766,14,209.16561294469255,135.40114391525935,7202.0,60.703944527564296,12,26,9,6937.171073701532,6294.887323676301,763.3094580148693,10,7078385.0,6601.7209986021435,5200.8629540411275,5029.6607844485525,60.703944527564296,62.12706512754724,-121.02570798963848,7202.0,7061.0,21530.25,3
MTEDUCARE,31413,NSE_EQ,2026-09-21,2.5299999713897705,2.5299999713897705,2.5299999713897705,1.690000057220459,1.8026741534743809,20,1.8483350151341797,50,1.854797666477597,14,0.04535705974367093,0.05329074154976727,1.690000057220459,45.97878426986083,12,26,9,1.8163641439909664,1.7937499946084094,0.04710383402789565,10,1750665.0,1.8026741534743809,1.8483350151341797,1.8562179772541483,45.97878426986083,50.75649091194005,-0.024489684645338745,1.690000057220459,1.7400000095367432,12.71,3
MTNL,2294,NSE_EQ,2026-09-21,34.400001525878906,45.779998779296875,34.400001525878906,23.799999237060547,27.866667177798675,20,31.740685348425178,50,32.064794985623735,14,0.38011670775884815,0.7624002938006452,23.799999237060547,33.27011390115008,12,26,9,26.816775536411285,28.63789982877307,-1.5976231432766226,10,36293782.0,27.866667177798675,31.740685348425178,32.363766218868854,33.27011390115008,35.34739264621359,-0.22350114908516128,23.799999237060547,23.780000686645508,1495.71,3
MUFIN,19783,NSE_EQ,2026-09-21,141.5,141.5,141.5,133.4499969482422,129.24985885458642,20,119.26668760771767,50,118.68777702239014,14,1.9606836747965526,1.407322757410834,133.4499969482422,58.214962300755566,12,26,9,132.93315201403007,126.66618716315963,6.437770946363435,10,43652627.0,129.24985885458642,119.26668760771767,118.03176814547398,58.214962300755566,59.878530744984204,-0.1708060954929982,133.4499969482422,132.99000549316406,2623.65,3
MUFTI,20878,NSE_EQ,2026-09-21,94.4000015258789,118.22000122070312,94.4000015258789,73.62999725341797,80.96122435330487,20,93.0780299994757,50,93.87182725441683,14,1.1200978785785425,1.8560514556685945,73.62999725341797,37.63580898610683,12,26,9,78.61401894930133,82.84926803966442,-3.678285055559776,10,4174762.0,80.96122435330487,93.0780299994757,94.73271821258498,37.63580898610683,36.337069583644585,-0.5569640348033218,73.62999725341797,75.0199966430664,478.67,3
MUKANDLTD,11325,NSE_EQ,2026-09-21,154.25,154.25,154.25,134.88999938964844,136.47099129883256,20,134.31360561962902,50,134.29007934330167,14,1.934176487127166,2.0058397728677173,134.88999938964844,49.09057119296451,12,26,9,137.0382670209256,135.91399617851508,1.6192400236652316,10,5507336.0,136.47099129883256,134.31360561962902,134.07824602149606,49.09057119296451,53.546266494314395,-0.4949691812547212,134.88999938964844,135.1999969482422,1938.54,3
MUKKA,22981,NSE_EQ,2026-09-21,33.290000915527344,33.290000915527344,33.220001220703125,26.93000030517578,25.535273955850943,20,25.578599424806658,50,25.523440205199755,14,0.8041814484814361,0.6702189727767268,26.93000030517578,54.54294755255136,12,26,9,26.492484154674454,25.216768851209398,0.5426937548052678,10,45873963.0,25.535273955850943,25.578599424806658,25.252152125046877,54.54294755255136,73.09977149139019,0.7330215486597879,26.93000030517578,28.559999465942383,846.96,3
MUKTAARTS,8691,NSE_EQ,2026-09-21,69.19000244140625,72.73999786376953,69.19000244140625,55.650001525878906,56.96165658223192,20,59.76819682900943,50,59.93628643321884,14,1.1901406095015603,1.3188223223630644,55.650001525878906,47.435559704226684,12,26,9,56.922801797879636,57.25233602021605,-0.536539345485949,10,152885.0,56.96165658223192,59.76819682900943,59.9920532388676,47.435559704226684,51.736434434394845,0.2070051231495359,55.650001525878906,57.47999954223633,126.56,3
MUNJALAU,13511,NSE_EQ,2026-09-21,130.60000610351562,130.60000610351562,130.60000610351562,103.98999786376953,101.3688868675105,20,93.14366048268532,50,92.7009528344778,14,2.0810611945732482,1.6552687962095198,103.98999786376953,55.6980031128691,12,26,9,105.5495148221091,98.82235840076982,6.640842500617606,10,96972486.0,101.3688868675105,93.14366048268532,92.13201215875655,55.6980031128691,58.670292680247606,0.08631392072168165,103.98999786376953,104.23999786376953,1050.21,3
MUNJALSHOW,2307,NSE_EQ,2026-09-21,147.10000610351562,150.89999389648438,147.10000610351562,124.66999816894531,130.65987810517763,20,130.58261843600573,50,130.82394987547758,14,1.2859796191996318,1.7290071790845538,124.66999816894531,42.65291045159722,12,26,9,130.60191601385986,130.45886290946694,1.2029400042386993,10,2717068.0,130.65987810517763,130.58261843600573,130.9530905372477,42.65291045159722,45.90464567369834,-1.05988689984578,124.66999816894531,125.27999877929688,509.24,3
MURUDCERA,2313,NSE_EQ,2026-09-21,36.0,46.0,36.0,28.260000228881836,30.97781085631401,20,33.52603124059188,50,33.74097128188616,14,0.25518514471558185,0.5068281488347175,28.260000228881836,33.48827991263087,12,26,9,30.35165337811575,31.449807778748333,-0.9828460440787885,10,817088.0,30.97781085631401,33.52603124059188,33.902643551079656,33.48827991263087,39.05246528594799,-0.11530835655379557,28.260000228881836,29.0,176.65,3
MUTHOOTCAP,10415,NSE_EQ,2026-09-21,269.0,303.0,269.0,234.27999877929688,229.1018214812047,20,237.55489677761094,50,237.68856608366457,14,4.790395971352723,4.385480465628261,234.27999877929688,52.206413242949495,12,26,9,232.85598723564772,228.89090443275092,0.9797024990413775,10,759874.0,229.1018214812047,237.55489677761094,238.13095628693594,52.206413242949495,49.27243557137746,2.9853803038554245,234.27999877929688,231.6199951171875,379.37,3
MUTHOOTFIN,23650,NSE_EQ,2026-09-21,3678.5,4149.5,3678.5,2771.39990234375,3050.9593980131954,20,3102.4935254732254,50,3116.007550907081,14,38.81091096339134,63.99861177600298,2771.39990234375,37.75030749026118,12,26,9,2965.1987960743195,3093.6793550656394,-105.62491746139733,10,44771444.0,3050.9593980131954,3102.4935254732254,3129.2282632846664,37.75030749026118,38.30114669277558,-22.855641529922536,2771.39990234375,2726.0,114303.31,3
MUTHOOTMF,20831,NSE_EQ,2026-09-21,262.7699890136719,262.7699890136719,262.7699890136719,189.27999877929688,204.2244100094711,20,191.609082662874,50,191.70414731118325,14,3.508874303884718,4.375966559767709,189.27999877929688,44.501523424016604,12,26,9,206.96870838219385,201.07349113363014,10.392511951615315,10,23062184.0,204.2244100094711,191.609082662874,191.50921472276056,44.501523424016604,47.60664738275447,-4.497294703051605,189.27999877929688,188.3000030517578,3173.69,3
MVGJL,19015,NSE_EQ,2026-09-21,233.99000549316406,233.99000549316406,233.99000549316406,214.47000122070312,168.97597834648982,20,174.7695710394835,50,173.14914531780107,14,6.321241980088504,2.7824719662121464,214.47000122070312,69.43585900628149,12,26,9,173.65057307804554,168.42043335066091,-1.3742019623617001,10,15176828.0,168.97597834648982,174.7695710394835,172.1605392035404,69.43585900628149,64.69967797690282,6.604341689746325,214.47000122070312,217.0,1054.7,3
MWL,759169,NSE_EQ,2026-09-21,48.0,48.0,43.939998626708984,42.52000045776367,37.561972562843955,20,32.069852811917734,50,31.643316173311778,14,0.8573927586702687,0.36348476655632805,42.52000045776367,70.2275814694136,12,26,9,39.29072915406914,36.30215812584373,3.0314222356507625,10,66971016.0,37.561972562843955,32.069852811917734,31.277737303890987,70.2275814694136,66.45998095442698,-0.04285120742535442,42.52000045776367,40.16999816894531,1286.55,3
NACLIND,20425,NSE_EQ,2026-09-21,245.0,245.0,245.0,146.75,173.29939757111592,20,171.75043651998226,50,172.77086250038968,14,4.203839242769203,6.261449714161844,146.75,40.16935662330706,12,26,9,171.39363729195512,173.48633395226534,2.9098329199407007,10,36196219.0,173.29939757111592,171.75043651998226,173.38926525072446,40.16935662330706,43.388375146088386,-5.0025295802509255,146.75,148.3300018310547,3393.64,3
NAGREEKCAP,14942,NSE_EQ,2026-09-21,38.0,42.75,38.0,28.190000534057617,25.149119588986256,20,26.271134193946185,50,26.192813118839595,14,0.7440065045014129,0.5372664224834137,28.190000534057617,58.067761273334376,12,26,9,24.750216119758928,25.455158869266697,-0.967274616647615,10,382154.0,25.149119588986256,26.271134193946185,26.245581016811403,58.067761273334376,48.64949266992051,0.26233186713984635,28.190000534057617,29.0,36.54,3
NAGREEKEXP,14702,NSE_EQ,2026-09-21,30.889999389648438,36.9900016784668,30.889999389648438,21.25,23.886489020605772,20,25.45973553120493,50,25.631561471254113,14,0.5018202910288395,0.7362465634553436,21.25,40.53256810900679,12,26,9,23.25305807215162,24.242531672749713,-0.7357463270509839,10,3417134.0,23.886489020605772,25.45973553120493,25.763461955038757,40.53256810900679,43.41291299029757,-0.25372727354710856,21.25,21.40999984741211,66.89,3
NAHARCAP,15360,NSE_EQ,2026-09-21,293.0,307.0,293.0,250.0500030517578,253.17747519424432,20,256.80544652097507,50,257.0811789074737,14,2.870675349305678,3.097476901705794,250.0500030517578,48.09990141955847,12,26,9,254.6127565633911,252.96350495756758,1.0140572399060899,10,232720.0,253.17747519424432,256.80544652097507,257.0069415609835,48.09990141955847,53.79816236441016,0.6351943659174184,250.0500030517578,252.0,418.67,3
NAHARINDUS,13106,NSE_EQ,2026-09-21,154.0,154.0,154.0,127.30000305175781,121.67402438314313,20,116.58619483502284,50,116.14889654046222,14,2.5067645992077874,1.8980922253424164,127.30000305175781,56.909105086832476,12,26,9,125.56544162685495,119.65643587104466,4.79880132780177,10,2226397.0,121.67402438314313,116.58619483502284,115.51742312916731,56.909105086832476,61.19603518927208,1.1102044280085144,127.30000305175781,126.3499984741211,579.96,3
NAHARPOLY,14445,NSE_EQ,2026-09-21,289.5,338.79998779296875,289.5,225.83999633789062,246.14794950532627,20,252.5762854039253,50,253.6675625086614,14,3.9086416628771206,5.612328604755861,225.83999633789062,41.05297625143044,12,26,9,243.15526644661657,247.7363020907344,-2.1452158528068392,10,1021023.0,246.14794950532627,252.5762854039253,254.55725913688482,41.05297625143044,42.99814695164071,-2.4358197913109936,225.83999633789062,233.0,553.26,3
NAHARSPING,14440,NSE_EQ,2026-09-21,349.0,349.0,349.0,261.79998779296875,270.7171478559705,20,250.87190452422453,50,250.42586030917374,14,5.2884188446769755,5.444793840248871,261.79998779296875,49.27153686336844,12,26,9,278.5049173950893,264.74041002804944,16.960225795981763,10,2008793.0,270.7171478559705,250.87190452422453,249.50038497062917,49.27153686336844,53.27808118674255,-3.1957184289418947,261.79998779296875,262.5,975.14,3
NAM-INDIA,357,NSE_EQ,2026-09-21,1269.5,1269.5,1269.5,1155.0,1133.1276522129901,20,1018.7876304327391,50,1013.2279418789734,14,21.801212660605703,17.830497550699928,1155.0,55.00951774315944,12,26,9,1164.8322105744955,1107.5534253801727,66.76779189997913,10,53724789.0,1133.1276522129901,1018.7876304327391,1006.0290833603218,55.00951774315944,58.668047375940915,-9.489006705656294,1155.0,1128.300048828125,73052.46,3
NARMADA,11627,NSE_EQ,2026-09-21,22.584999084472656,22.584999084472656,22.584999084472656,13.720000267028809,15.783526478099382,20,15.012632364809042,50,15.065392858595988,14,0.44571260281307623,0.6059418227753947,13.720000267028809,42.38204033265683,12,26,9,15.268784522988174,15.81511273796205,0.09059900669518442,10,81212037.0,15.783526478099382,15.012632364809042,15.093368072643134,42.38204033265683,44.37107664839645,-0.6369272216690604,13.720000267028809,13.859999656677246,207.59,3
NATCAPSUQ,29588,NSE_EQ,2026-09-21,234.0,296.0,234.0,171.5800018310547,167.56201746299558,20,174.08747373768756,50,174.18981952979502,14,5.9802001830124025,5.66973478572094,171.5800018310547,51.33247695426929,12,26,9,171.71480524319946,167.22880437902117,-0.855530450256047,10,1605524.0,167.56201746299558,174.08747373768756,173.5694040253112,51.33247695426929,57.6249747366148,5.3415313144343415,171.5800018310547,176.0,177.23,3
NATCOPHARM,3918,NSE_EQ,2026-09-21,1226.800048828125,1226.800048828125,1226.800048828125,813.2999877929688,908.2581139023276,20,935.4377493779226,50,940.4229641364922,14,10.2271058214957,18.407136583908507,813.2999877929688,35.71634854765885,12,26,9,880.8808589381359,918.438768700983,-19.953641553675745,10,17678285.0,908.2581139023276,935.4377493779226,945.5279840773311,35.71634854765885,35.899930995322336,-17.604268209171344,813.2999877929688,813.0999755859375,14600.07,3
NATHBIOGEN,11065,NSE_EQ,2026-09-21,204.0,204.0,204.0,147.33999633789062,157.45657769714222,20,161.31054952016402,50,161.88077618066498,14,2.030970127809221,2.8762932915478183,147.33999633789062,41.38702071296844,12,26,9,155.48278318962758,158.2164373149391,-0.8037964681694547,10,744926.0,157.45657769714222,161.31054952016402,162.4563181154147,41.38702071296844,41.65379394075549,-1.9298576571420625,147.33999633789062,148.13999938964844,281.2,3
NATIONALUM,6364,NSE_EQ,2026-09-21,445.1499938964844,445.1499938964844,445.1499938964844,355.70001220703125,370.0001515422807,20,340.8706672869373,50,340.26538790244365,14,6.3573825499703664,7.134583235979917,355.70001220703125,47.119764835088446,12,26,9,370.22879769162705,366.58972827285896,7.259642564745434,10,286484292.0,370.0001515422807,340.8706672869373,339.41907720458414,47.119764835088446,48.480065145607945,-3.620573145977346,355.70001220703125,356.0,64711.89,3
NAUKRI,13751,NSE_EQ,2026-09-21,1391.0,1433.5999755859375,1391.0,1256.0,1192.4141718452383,20,1193.5425047339224,50,1190.993219212858,14,21.100475681378253,15.202963313517548,1256.0,58.12252575946025,12,26,9,1233.2009889588337,1180.267606979936,29.055238662764527,10,75335651.0,1192.4141718452383,1193.5425047339224,1188.5521241265205,58.12252575946025,57.68964313802953,23.878143316133087,1256.0,1258.5,83768.55,3
NAVA,4014,NSE_EQ,2026-09-21,739.4000244140625,739.4000244140625,739.4000244140625,562.2999877929688,579.6421806691324,20,578.1817930538382,50,578.8300300032614,14,8.544152476225387,10.107877251524515,562.2999877929688,45.8081645855071,12,26,9,571.805980687308,582.3660851862808,-5.758207094291097,10,12621340.0,579.6421806691324,578.1817930538382,579.9312567141725,45.8081645855071,43.54907352457651,-4.801897404681708,562.2999877929688,548.0499877929688,15729.66,3
NAVINFLUOR,14672,NSE_EQ,2026-09-21,8949.5,8949.5,8949.5,8590.0,7768.312092042792,20,6825.014931554603,50,6752.97472467928,14,115.96577533989732,32.706371349653296,8590.0,78.00100955160819,12,26,9,8113.684614666215,7542.933127266041,521.9249144675704,10,10421190.0,7768.312092042792,6825.014931554603,6679.892060380475,78.00100955160819,77.49830769802332,48.8265729326032,8590.0,8257.0,43524.03,3
NAVKARCORP,10557,NSE_EQ,2026-09-21,120.94999694824219,131.36000061035156,120.94999694824219,88.91000366210938,98.48325552117566,20,101.41168640356929,50,101.92195916852683,14,1.0936239091968674,1.8757547437827822,88.91000366210938,36.830058978819046,12,26,9,97.40065164932756,98.99010241214313,-0.24432256847958736,10,16735956.0,98.48325552117566,101.41168640356929,102.26244722311752,36.830058978819046,41.491040953362116,-1.3451281943359863,88.91000366210938,87.80000305175781,1328.48,3
NAVKARURB,29146,NSE_EQ,2026-09-21,1.2100000381469727,2.759999990463257,1.2100000381469727,0.8299999833106995,0.9831592015368431,20,1.3306871689536917,50,1.3511233806125893,14,0.026125849139564398,0.042186431826114215,0.8299999833106995,38.244732528680345,12,26,9,0.9432075169975264,1.0317741555698419,-0.09891966865699223,10,34985325.0,0.9831592015368431,1.3306871689536917,1.3707610694225574,38.244732528680345,39.914131275689215,0.010353030084676723,0.8299999833106995,0.8299999833106995,97.62,3
NAVNETEDUL,2385,NSE_EQ,2026-09-21,162.60000610351562,166.0,162.60000610351562,125.02999877929688,136.87996771177515,20,141.04924991076896,50,141.70309689572701,14,1.2168206783519266,2.241829838499697,125.02999877929688,35.18194950380783,12,26,9,134.23773774911206,138.17284141043461,-2.364747495562799,10,7361205.0,136.87996771177515,141.04924991076896,142.268529484364,35.18194950380783,37.357622249796336,-1.5703561657597582,125.02999877929688,124.73999786376953,2773.81,3
NAZARA,2987,NSE_EQ,2026-09-21,380.0,380.0,380.0,369.3500061035156,327.55550000979804,20,298.8071025839466,50,295.92780039947434,14,6.482486069098887,2.474956113464148,369.3500061035156,72.36983434532226,12,26,9,345.00984587536504,318.5057950783188,20.737782257531535,10,107583083.0,327.55550000979804,298.8071025839466,292.8922009140256,72.36983434532226,72.92224649853918,5.766268539514726,369.3500061035156,364.5,13634.5,3
NBCC,31415,NSE_EQ,2026-09-21,114.29000091552734,125.8499984741211,114.29000091552734,82.4000015258789,92.6969013615146,20,96.85447348401904,50,97.44445193129006,14,1.0360508799058734,1.9399495161987164,82.4000015258789,34.81353299757632,12,26,9,90.15233337194314,93.96639904528381,-2.1756002483047645,10,240564529.0,92.6969013615146,96.85447348401904,98.03810296824562,34.81353299757632,35.23639676576727,-1.6384654250358999,82.4000015258789,82.4000015258789,22648.74,3
NBIFIN,19111,NSE_EQ,2026-09-21,2453.0,2991.0,2453.0,1970.800048828125,2023.8470428006233,20,2104.591169979932,50,2110.052032067761,14,31.73731892701647,36.68926277386621,1970.800048828125,46.381564208119826,12,26,9,2022.9921190727098,2032.9417142049213,-10.158577975860934,10,110327.0,2023.8470428006233,2104.591169979932,2113.727625213384,46.381564208119826,48.89261231543954,0.20898284364946385,1970.800048828125,1960.0,575.51,3
NCC,2319,NSE_EQ,2026-09-21,171.77000427246094,217.25,171.77000427246094,137.1300048828125,147.19406302768368,20,161.59532177787364,50,162.59390614093735,14,2.0637326804963947,3.045513306155627,137.1300048828125,40.392118247739994,12,26,9,144.80940883085935,149.4674700096671,-4.96612267467601,10,100373791.0,147.19406302768368,161.59532177787364,163.47773894499983,40.392118247739994,42.664639368658264,0.3080614958682677,137.1300048828125,135.97999572753906,8622.76,3
NCLIND,14490,NSE_EQ,2026-09-21,200.0,214.8000030517578,200.0,172.4199981689453,179.42704015824896,20,186.04313983903836,50,186.59918643781765,14,1.6108573000195254,2.2606884676967143,172.4199981689453,41.60760059850057,12,26,9,177.82512374846237,180.65140585718754,-2.258992153754344,10,2164560.0,179.42704015824896,186.04313983903836,187.070581678065,41.60760059850057,43.72946838299678,-0.5672899549708226,172.4199981689453,173.99000549316406,801.26,3
NDGL,18371,NSE_EQ,2026-09-21,3200.0,4050.0,3200.0,2649.5,2721.264792413394,20,2902.577555456874,50,2912.9072515979706,14,51.257646180090426,58.659955280558506,2649.5,46.63279174486074,12,26,9,2723.9260538985404,2740.8325538831996,-32.57008166671707,10,11431.0,2721.264792413394,2902.577555456874,2921.915712839852,46.63279174486074,47.963689468715096,15.663581682057924,2649.5,2664.0,261.1,3
NDL,31258,NSE_EQ,2026-09-21,3.200000047683716,3.640000104904175,3.190000057220459,2.890000104904175,2.648052915121976,20,2.834867090352208,50,2.832616763227638,14,0.06358075246450647,0.04646931795920208,2.890000104904175,57.77438598604385,12,26,9,2.6768160953699325,2.663132158360904,-0.06149777263402057,10,69353100.0,2.648052915121976,2.834867090352208,2.8314990843758747,57.77438598604385,56.935849791632414,0.07518170964304904,2.890000104904175,2.7899999618530273,408.37,3
NDLVENTURE,14547,NSE_EQ,2026-09-21,140.0,140.0,140.0,123.0,123.79685697070116,20,113.97470736466765,50,113.6063280734296,14,1.6438836567608988,1.5325090946558528,123.0,51.75316106698975,12,26,9,124.99154520200264,121.9031644334869,5.059577844490457,10,1137145.0,123.79685697070116,113.97470736466765,113.1237292068277,51.75316106698975,54.74463819034764,-1.9711970759747093,123.0,123.0,364.97,3
NDRAUTO,22255,NSE_EQ,2026-09-21,930.9500122070312,1113.5999755859375,930.9500122070312,726.0,774.6616740377835,20,793.1534229545086,50,795.8943789934681,14,12.407477346779702,16.64585930501903,726.0,42.70586024415043,12,26,9,762.7793920678441,780.2325831977,-4.864263929599891,10,1013887.0,774.6616740377835,793.1534229545086,800.100273010102,42.70586024415043,37.622030036121636,-12.588927200256006,726.0,700.0,1749.45,3
NDTV,11427,NSE_EQ,2026-09-21,91.0,134.5,91.0,71.72000122070312,77.34950918599824,20,88.7280210745845,50,89.42222596657966,14,0.7739561541456287,1.3520916541402335,71.72000122070312,36.403516004169035,12,26,9,75.61394510670739,78.9327115590278,-3.158502882485761,10,4013095.0,77.34950918599824,88.7280210745845,90.13252104100877,36.403516004169035,36.77415944650275,-0.16026356983464263,71.72000122070312,71.0,804.0,3
NECCLTD,13533,NSE_EQ,2026-09-21,19.950000762939453,24.010000228881836,19.950000762939453,18.969999313354492,16.596777503775698,20,17.486111132454983,50,17.425544267928473,14,0.4321322795713091,0.24802673215181018,18.969999313354492,63.53400780157898,12,26,9,16.99791628720377,16.56573004695451,-0.060552852998066925,10,4072552.0,16.596777503775698,17.486111132454983,17.35719912043699,63.53400780157898,64.41340419502329,0.49273909324732534,18.969999313354492,19.25,212.93,3
NECLIFE,11927,NSE_EQ,2026-09-21,14.90999984741211,22.399999618530273,14.90999984741211,10.899999618530273,11.625320361427816,20,13.872760467025655,50,13.994097644515263,14,0.28967556267991224,0.374772729978157,10.899999618530273,43.59640409656102,12,26,9,11.365707372908556,11.944420051986048,-0.7778620899626902,10,9790197.0,11.625320361427816,13.872760467025655,14.095897548373028,43.59640409656102,46.60226830301484,0.1991494108851979,10.899999618530273,11.40999984741211,212.84,3
NELCAST,14761,NSE_EQ,2026-09-21,173.1999969482422,173.1999969482422,173.1999969482422,103.8499984741211,123.20932677379764,20,124.6559459368689,50,125.50516828228719,14,2.2326000049477246,3.7952996724273804,103.8499984741211,37.037776413689876,12,26,9,119.83109083215572,124.08253646374754,-0.5791607015032747,10,14088542.0,123.20932677379764,124.6559459368689,126.19680790366242,37.037776413689876,39.2271161134873,-3.672284930088546,103.8499984741211,105.22000122070312,935.04,3
NELCO,2388,NSE_EQ,2026-09-21,1120.0,1120.0,1120.0,965.25,878.295294335034,20,825.6499257695452,50,819.9519635560572,14,29.592791942980075,20.985057023744993,965.25,58.509392051150755,12,26,9,920.0512445188352,856.2233384205922,58.99413547632323,10,20527326.0,878.295294335034,825.6499257695452,814.7561253338555,58.509392051150755,57.427169345479285,4.833770621919804,965.25,940.0,2266.82,3
NEOGEN,9917,NSE_EQ,2026-09-21,2498.199951171875,2498.199951171875,2483.89990234375,2488.39990234375,2037.1058913172863,20,1781.5824653572358,50,1752.732774051664,14,66.83025315926342,25.12930668252088,2488.39990234375,72.67352439946902,12,26,9,2169.7240103783265,1957.783895277279,187.71086212932855,10,9322280.0,2037.1058913172863,1781.5824653572358,1727.4157444211196,72.67352439946902,69.98292601290184,24.22925297171892,2488.39990234375,2435.0,6460.73,3
NESCO,15409,NSE_EQ,2026-09-21,1323.9000244140625,1533.0,1323.9000244140625,1075.5999755859375,1094.305647510753,20,1125.9844789044855,50,1128.0409892440182,14,14.368678110283321,16.81454843779099,1075.5999755859375,46.078227627059476,12,26,9,1077.2185405761034,1105.71577364509,-29.651072611602274,10,2039336.0,1094.305647510753,1125.9844789044855,1129.0957254918608,46.078227627059476,49.06794417280898,1.1538395426156853,1075.5999755859375,1093.0,7703.05,3
NESTLEIND,17963,NSE_EQ,2026-09-21,1553.0,1553.0,1553.0,1372.4000244140625,1416.8912321708467,20,1353.136929215595,50,1352.350680431984,14,13.349740258573851,15.542576769369854,1372.4000244140625,46.20515635925779,12,26,9,1428.943789949512,1403.2450088502405,41.22181462174119,10,85775200.0,1416.8912321708467,1353.136929215595,1351.087440905611,46.20515635925779,47.484747414589265,-15.523033522469788,1372.4000244140625,1372.0999755859375,265768.47,3
