model,model_label,horizon,symbol,week,signal_date,signal_time,signal_close,entry,qty,invested,bar_low,stop,level_26w,trigger,rsi,macd_hist,exit_date,exit_time,exit,exit_reason,exit_note,bars_held,gross_pnl,costs,pnl,pnl_pct,r_multiple,mfe_pct,mae_pct,btst_tier,btst_day_ret,btst_rank,btst_source,btst_arm,btst_age
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,SANGHVIMOV,2026-08-03,2026-08-05,15:05,474.7,474.7,210,99687.0,468.1,441.471,473.0,cross,64.84150807966091,9.551968987050856,2026-08-06,close,481.55,TIME,1-day time exit,1,1438.5000000000048,220.89375,1217.6062500000048,1.223016642089745,0.2061452345842491,2.970297029702973,-1.6220771013271462,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,SJS,2026-08-03,2026-08-07,09:45,2449.9,2449.9,0,0.0,2434.6,2278.407,2439.9,cross,71.63696720709225,32.547509832979216,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,STOVEKRAFT,2026-08-03,2026-08-06,11:50,835.95,835.95,0,0.0,824.25,777.4335,828.0,cross,76.84435125221509,21.87905483197336,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,STOVEKRAFT,2026-08-03,2026-08-06,11:50,835.95,835.95,0,0.0,824.25,777.4335,828.0,cross,76.84435125221509,21.87905483197336,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,STYRENIX,2026-08-03,2026-08-04,13:00,2632.4,2632.4,37,97398.8,2511.0,2448.132,2525.5,cross,66.65549737870515,42.75256381604716,2026-08-06,close,2448.132,SL,,2,-6817.916000000001,206.7776524,-7024.693652400001,-7.220000000000006,-1.0,0.0,-14.792584713569369,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,THELEELA,2026-08-03,2026-08-06,09:30,513.0,513.0,0,0.0,502.75,477.09,511.0,cross,65.72974317319562,6.9500557500851485,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,TI,2026-08-03,2026-08-07,11:30,491.7,491.7,0,0.0,489.4,457.281,489.9,cross,61.69588031204776,3.948221620169072,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,TI,2026-08-03,2026-08-04,12:35,491.2,491.2,203,99713.6,486.15,456.816,489.9,cross,61.60177567640621,3.916312788260204,2026-08-06,close,488.45,TIME,2-day time exit,2,-558.25,218.755845,-777.005845,-0.7798534201954441,-0.0799790600279199,4.051302931596101,-1.8729641693811083,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,TRAVELFOOD,2026-08-03,2026-08-07,09:35,1386.8,1386.8,0,0.0,1372.0,1289.724,1384.0,cross,61.61388854101421,10.28641962007514,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,UEL,2026-08-03,2026-08-05,09:15,223.2,223.2,448,99993.6,217.0,207.576,220.0,cross,73.298585660499,4.086431759306816,2026-08-06,close,245.52,TIME,1-day time exit,1,9999.36000000001,230.985216,9768.37478400001,9.780000000000008,1.4285714285714275,10.000000000000009,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,UEL,2026-08-03,2026-08-05,09:15,223.2,223.2,448,99993.6,217.0,207.576,220.0,cross,73.298585660499,4.086431759306816,2026-08-06,close,245.52,TIME,1-day time exit,1,9999.36000000001,230.985216,9768.37478400001,9.780000000000008,1.4285714285714275,10.000000000000009,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,UNOMINDA,2026-08-03,2026-08-05,11:10,1261.0,1261.0,79,99619.0,1252.0,1172.73,1255.0,cross,62.04624049120592,16.47701543257412,2026-08-06,close,1278.0,TIME,1-day time exit,1,1343.0,220.6391,1122.3609,1.128136399682787,0.1925909142403988,1.3481363996827866,-1.538461538461544,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,VSSL,2026-08-03,2026-08-05,15:00,326.05,326.05,306,99771.3,318.5,303.2265,325.85,cross,71.33492464164739,5.306072711796764,2026-08-06,close,333.85,TIME,1-day time exit,1,2386.800000000004,222.12234000000004,2164.6776600000035,2.172271124060729,0.3417530177229611,7.192148443490254,0.0,,,,,,
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,DALMIASUG,2026-08-03,2026-08-03,15:25,419.8,419.8,238,99912.4,413.0,415.602,419.0,cross,66.70619922446386,4.492487764256071,2026-08-04,close,415.602,SL,,1,-999.123999999995,218.70824360000003,-1217.832243599995,-1.2199999999999898,-1.0,1.7151024297284323,-4.871367317770359,A,15.7,1.0,picks,,0.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,DALMIASUG,2026-08-03,2026-08-03,15:25,419.8,419.8,238,99912.4,413.0,398.81,419.0,cross,66.70619922446386,4.492487764256071,2026-08-05,close,398.81,SL,,2,-4995.620000000003,214.312098,-5209.932098000003,-5.220000000000004,-1.0,1.7151024297284323,-7.098618389709388,A,15.7,1.0,picks,,0.0
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,JGCHEM,2026-08-03,2026-08-05,09:40,546.2,546.2,183,99954.6,522.45,540.738,527.0,cross,71.34177387774832,12.655090787376633,2026-08-06,close,540.738,SL,,1,-999.545999999998,218.8006194,-1218.346619399998,-1.2200000000000009,-1.0,2.526547052361772,-2.050530941047246,B,8.14,2.0,picks,fresh_B,0.0
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,EMIL,2026-08-03,2026-08-05,09:45,146.3,146.3,683,99922.9,141.91,144.83700000000002,143.65,cross,65.02168743731619,3.00642557271901,2026-08-06,close,149.78,TGT,closed >= +2%,1,2376.839999999993,222.44490400000004,2154.395095999993,2.1586739576213243,2.378673957621329,4.57963089542035,0.0,B,7.57,3.0,picks,fresh_B,0.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,JGCHEM,2026-08-03,2026-08-05,09:40,546.2,546.2,183,99954.6,522.45,518.89,527.0,cross,71.34177387774832,12.655090787376633,2026-08-06,close,539.5,TIME,1-day time exit,1,-1226.1000000000083,218.55141000000003,-1444.6514100000084,-1.4466569022336249,-0.2453313804467239,2.526547052361772,-2.050530941047246,B,8.14,2.0,picks,fresh_B,0.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,EMIL,2026-08-03,2026-08-05,09:45,146.3,146.3,683,99922.9,141.91,138.985,143.65,cross,65.02168743731619,3.00642557271901,2026-08-06,close,149.78,TGT,closed >= +2%,1,2376.839999999993,222.44490400000004,2154.395095999993,2.1586739576213243,0.4757347915242639,4.57963089542035,0.0,B,7.57,3.0,picks,fresh_B,0.0
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,NAVINFLUOR,2026-08-03,2026-08-06,09:15,8613.0,8613.0,0,0.0,7834.5,8526.87,7936.0,cross,74.13020831585429,26.73173393864448,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,8.34,1.0,picks,fresh_B,0.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,NAVINFLUOR,2026-08-03,2026-08-06,09:15,8613.0,8613.0,0,0.0,7834.5,8182.349999999999,7936.0,cross,74.13020831585429,26.73173393864448,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,8.34,1.0,picks,fresh_B,0.0
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,PIXTRANS,2026-08-10,2026-08-10,11:35,1942.5,1942.5,0,0.0,1915.0,1806.525,1937.9,cross,70.33953101098125,17.969418756788315,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,COMSYN,2026-08-03,2026-08-07,15:10,225.0,225.0,444,99900.0,222.5,209.25,224.60000610351562,cross,71.99683677783652,5.651297428907419,2026-08-10,close,269.0299987792969,TIME,1-day time exit,1,19549.319458007812,241.2842514038086,19308.035206604003,19.348888346354176,2.7955554780505953,19.906670464409725,0.0,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,EMIL,2026-08-03,2026-08-05,12:45,143.83999633789062,143.83999633789062,695,99968.79745483398,143.02999877929688,133.77119659423826,143.64999389648438,cross,65.01950673951995,3.0084614884038117,2026-08-10,close,174.04639556884771,TGT,,3,20993.447465515175,243.02414661270151,20750.423318902474,20.780000000000044,3.0,31.81313329439428,0.0,,,,,,
C_swing,"C · SWING (5-day hold, 7% stop, +3R target)",swing,RAMCOIND,2026-08-10,2026-08-10,14:15,382.6000061035156,382.6000061035156,0,0.0,377.70001220703125,355.81800567626954,382.20001220703125,cross,66.18263296833436,7.516272317381045,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
D_early,"D · EARLY (row-3 level, 5-day hold)",swing,RAMCOIND,2026-08-10,2026-08-10,14:15,382.6000061035156,382.6000061035156,0,0.0,377.70001220703125,355.81800567626954,382.20001220703125,cross,66.18263296833436,7.516272317381045,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
F_anticipate,"F · ANTICIPATE (pre-breakout, closed at high, 1% stop)",swing,MARINE,2026-08-10,2026-08-10,09:40,355.8,355.8,0,0.0,343.3999938964844,352.242,344.95001220703125,cross,73.17133603101631,8.829755505021595,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,5.31,1.0,anticipate,,
F_anticipate,"F · ANTICIPATE (pre-breakout, closed at high, 1% stop)",swing,MMFL,2026-08-10,2026-08-10,09:25,662.45,662.45,0,0.0,625.5999755859375,655.8255,644.7000122070312,cross,77.40950030528369,14.573767378987398,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,5.5,1.0,anticipate,,
F_anticipate,"F · ANTICIPATE (pre-breakout, closed at high, 1% stop)",swing,FILATEX,2026-08-10,2026-08-10,15:20,84.59,84.59,0,0.0,84.73999786376953,83.7441,85.37999725341797,cross,77.1070269999499,3.9552180469142666,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.92,3.0,anticipate,,
F_anticipate_only,"F-only · ANTICIPATE ONLY (non-BTST setups, 1% stop)",swing,MARINE,2026-08-10,2026-08-10,09:40,355.8,355.8,0,0.0,343.3999938964844,352.242,344.95001220703125,cross,73.17133603101631,8.829755505021595,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F_only,5.31,1.0,anticipate,,
F_anticipate_only,"F-only · ANTICIPATE ONLY (non-BTST setups, 1% stop)",swing,MMFL,2026-08-10,2026-08-10,09:25,662.45,662.45,0,0.0,625.5999755859375,655.8255,644.7000122070312,cross,77.40950030528369,14.573767378987398,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F_only,5.5,1.0,anticipate,,
F_anticipate_only,"F-only · ANTICIPATE ONLY (non-BTST setups, 1% stop)",swing,FILATEX,2026-08-10,2026-08-10,15:20,84.59,84.59,0,0.0,84.73999786376953,83.7441,85.37999725341797,cross,77.1070269999499,3.9552180469142666,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F_only,0.92,3.0,anticipate,,
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,RAMCOIND,2026-08-10,2026-08-10,14:15,380.0,380.0,0,0.0,377.70001220703125,376.2,382.20001220703125,cross,66.18263296833436,7.516272317381045,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,10.47,1.0,picks,aged_B,218.0
E_btst,"E · BTST (top-5, buy at close, 1% stop, exit >+2%)",swing,SHILPAMED,2026-08-10,2026-08-10,10:55,793.75,793.75,0,0.0,784.75,785.8125,786.1500244140625,cross,87.79727783240297,22.21673524610317,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3.04,3.0,picks,fresh_B,0.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,RAMCOIND,2026-08-10,2026-08-10,14:15,380.0,380.0,0,0.0,377.70001220703125,361.0,382.20001220703125,cross,66.18263296833436,7.516272317381045,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,10.47,1.0,picks,aged_B,218.0
E_btst_wide,"E-wide · BTST control (same entry, 5% stop)",swing,SHILPAMED,2026-08-10,2026-08-10,10:55,793.75,793.75,0,0.0,784.75,754.0625,786.1500244140625,cross,87.79727783240297,22.21673524610317,,,0.0,NO_FILL,no daily candle after the signal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3.04,3.0,picks,fresh_B,0.0
