security_id,symbol,name,exchange_segment,series,type
764673,EMPIND,EMPIRE INDUSTRIES LTD.,NSE_EQ,EQ,ES
762670,EMPOWER,EMPOWER INDIA LTD.,NSE_EQ,EQ,ES
18593,EMSLIMITED,EMS LIMITED,NSE_EQ,EQ,ES
9756,EMUDHRA,EMUDHRA LIMITED,NSE_EQ,EQ,ES
18822,ENDURANCE,ENDURANCE TECHNO. LTD.,NSE_EQ,EQ,ES
15049,ENERGYDEV,ENERGY DEVE. CO.LTD,NSE_EQ,EQ,ES
4907,ENGINERSIN,ENGINEERS INDIA LTD,NSE_EQ,EQ,ES
13192,ENIL,ENTERTAIN NET. IND. LTD.,NSE_EQ,EQ,ES
764678,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,NSE_EQ,EQ,ES
756871,ENRIN,SIEMENS ENERGY INDIA LTD,NSE_EQ,EQ,ES
22717,ENTERO,ENTERO HEALTHCARE SOLU L,NSE_EQ,EQ,ES
22463,EPACK,EPACK DURABLE LIMITED,NSE_EQ,EQ,ES
759251,EPACKPEB,EPACK PREFAB TECHN LTD,NSE_EQ,EQ,ES
5382,EPIGRAL,EPIGRAL LIMITED,NSE_EQ,EQ,ES
981,EPL,EPL LIMITED,NSE_EQ,EQ,ES
3553,EQUIPPP,EQUIPPP SOC IMP TECH LTD,NSE_EQ,BE,ES
913,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,NSE_EQ,EQ,ES
21154,ERIS,ERIS LIFESCIENCES LIMITED,NSE_EQ,EQ,ES
955,ESABINDIA,ESAB INDIA LTD,NSE_EQ,EQ,ES
19884,ESAFSFB,ESAF SMALL FINANCE BANK L,NSE_EQ,BE,ES
958,ESCORTS,ESCORTS KUBOTA LIMITED,NSE_EQ,EQ,ES
25634,ESSARSHPNG,ESSAR SHIPPING LTD,NSE_EQ,EQ,ES
30323,ESSENTIA,INTEGRA ESSENTIA LIMITED,NSE_EQ,EQ,ES
24265,ESTER,ESTER INDUSTRIES LTD,NSE_EQ,EQ,ES
5097,ETERNAL,ETERNAL LIMITED,NSE_EQ,EQ,ES
9750,ETHOSLTD,ETHOS LIMITED,NSE_EQ,EQ,ES
25162,EUREKAFORB,EUREKA FORBES LIMITED,NSE_EQ,EQ,ES
757953,EUROBOND,EURO PANEL PRODUCTS LTD,NSE_EQ,EQ,ES
759797,EUROPRATIK,EURO PRATIK SALES LIMITED,NSE_EQ,EQ,ES
8886,EUROTEXIND,EUROTEX IND & EXPORTS LTD,NSE_EQ,BE,ES
11782,EVEREADY,EVEREADY INDS. IND.  LTD.,NSE_EQ,EQ,ES
6017,EVERESTIND,EVEREST INDUSTRIES LTD,NSE_EQ,BE,ES
11471,EXCELINDUS,EXCEL INDUSTRIES LTD,NSE_EQ,EQ,ES
760007,EXCELSOFT,EXCELSOFT TECHNOLOGIES L,NSE_EQ,EQ,ES
22947,EXICOM,EXICOM TELE SYSTEMS LTD,NSE_EQ,EQ,ES
676,EXIDEIND,EXIDE INDUSTRIES LTD,NSE_EQ,EQ,ES
17486,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,NSE_EQ,EQ,ES
5352,EXXARO,EXXARO TILES LIMITED,NSE_EQ,EQ,ES
760125,FABTECH,FABTECH TECHNOLOGIES LTD,NSE_EQ,EQ,ES
1008,FACT,FACT LTD,NSE_EQ,EQ,ES
1619,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,NSE_EQ,BE,ES
12000,FAZE3Q,FAZE THREE LIMITED,NSE_EQ,EQ,ES
6198,FCL,FINEOTEX CHEMICAL LIMITED,NSE_EQ,EQ,ES
11999,FCSSOFT,FCS SOFTWARE SOLN. LTD.,NSE_EQ,EQ,ES
4898,FDC,FDC LIMITED,NSE_EQ,EQ,ES
762675,FEDDERSHOL,FEDDERS HOLDING LTD.,NSE_EQ,EQ,ES
1023,FEDERALBNK,FEDERAL BANK LTD,NSE_EQ,EQ,ES
20322,FEDFINA,FEDBANK FINANCIAL SER L,NSE_EQ,EQ,ES
762680,FERMENTA,FERMENTA BIOTECH LTD.,NSE_EQ,EQ,ES
8159,FIBERWEB,FIBERWEB INDIA LIMITED,NSE_EQ,EQ,ES
13710,FIEMIND,FIEM INDUSTRIES LIMITED,NSE_EQ,EQ,ES
24532,FILATEX,FILATEX INDIA LTD,NSE_EQ,EQ,ES
23647,FILATFASH,FILATEX FASHIONS LIMITED,NSE_EQ,EQ,ES
1038,FINCABLES,FINOLEX CABLES LTD,NSE_EQ,EQ,ES
3744,FINEORG,FINE ORGANIC IND. LTD.,NSE_EQ,EQ,ES
759239,FINKURVE,FINKURVE FINANCIAL SERV L,NSE_EQ,EQ,ES
6579,FINOPB,FINO PAYMENTS BANK LTD,NSE_EQ,EQ,ES
1041,FINPIPE,FINOLEX INDUSTRIES LTD,NSE_EQ,EQ,ES
24814,FIRSTCRY,BRAINBEES SOLUTIONS LTD,NSE_EQ,EQ,ES
757658,FISCHER,FISCHER MEDICAL VENTURE L,NSE_EQ,EQ,ES
12032,FIVESTAR,FIVE-STAR BUS FIN LTD,NSE_EQ,EQ,ES
20372,FLAIR,FLAIR WRITING INDUST LTD,NSE_EQ,EQ,ES
25516,FLEXITUFF,FLEXITUFF VENTURES INT L,NSE_EQ,BE,ES
13750,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,NSE_EQ,EQ,ES
1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,NSE_EQ,EQ,ES
21017,FMNL,FUTURE MKT NETWORKS LTD,NSE_EQ,EQ,ES
6839,FOCUS,FOCUS LIGHTG & FIXTRS LTD,NSE_EQ,BE,ES
6673,FOODSIN,FOODS & INNS LIMITED,NSE_EQ,EQ,ES
11573,FORCEMOT,FORCE MOTORS LIMITED,NSE_EQ,EQ,ES
14592,FORTIS,FORTIS HEALTHCARE LTD,NSE_EQ,EQ,ES
1073,FOSECOIND,FOSECO INDIA LTD,NSE_EQ,EQ,ES
760961,FRACTAL,FRACTAL ANALYTICS LIMITED,NSE_EQ,EQ,ES
764683,FREDUN,FREDUN PHARMACEUTICALS L,NSE_EQ,EQ,ES
762685,FRONTSP,FRONTIER SPRINGS LTD.,NSE_EQ,EQ,ES
14304,FSL,FIRSTSOURCE SOLU. LTD.,NSE_EQ,EQ,ES
11932,FUSION,FUSION FINANCE LIMITED,NSE_EQ,EQ,ES
1085,GABRIEL,GABRIEL INDIA LTD,NSE_EQ,EQ,ES
8828,GAEL,GUJARAT AMBUJA EXPORTS LT,NSE_EQ,EQ,ES
4717,GAIL,GAIL (INDIA) LTD,NSE_EQ,EQ,ES
25134,GALAPREC,GALA PRECISION ENG LTD,NSE_EQ,EQ,ES
1315,GALAXYSURF,GALAXY SURFACTANTS LTD,NSE_EQ,EQ,ES
13337,GALLANTT,GALLANTT ISPAT LIMITED,NSE_EQ,EQ,ES
20303,GANDHAR,GANDHAR OIL REFINE IND L,NSE_EQ,EQ,ES
14116,GANDHITUBE,GANDHI SPL. TUBES LTD,NSE_EQ,EQ,ES
6944,GANECOS,GANESHA ECOSPHERE LIMITED,NSE_EQ,EQ,ES
5617,GANESHBE,GANESH BENZOPLAST LIMITED,NSE_EQ,BE,ES
759012,GANESHCP,GANESH CONSUMER PRODUCT L,NSE_EQ,EQ,ES
14339,GANESHHOU,GANESH HOUSING LIMITED,NSE_EQ,EQ,ES
4957,GANGAFORGE,GANGA FORGING LIMITED,NSE_EQ,EQ,ES
21399,GANGESSECU,GANGES SECURITIES LIMITED,NSE_EQ,EQ,ES
1100,GARFIBRES,GARWARE TECH FIBRES LTD,NSE_EQ,EQ,ES
25800,GARUDA,GARUDA CONSTRUCT N ENG L,NSE_EQ,EQ,ES
18018,GATECH,GACM TECHNOLOGIES LIMITED,NSE_EQ,BE,ES
27,GATECHDVR,GACM TECHNOLOGIES LIMITED,NSE_EQ,BE,ES
8510,GATEWAY,GATEWAY DISTRIPARKS LTD,NSE_EQ,EQ,ES
760179,GAUDIUMIVF,GAUDIUM IVF N WOMEN H L,NSE_EQ,BE,ES
3693,GAYAHWS,GAYATRI HIGHWAYS LIMITED,NSE_EQ,EQ,ES
25027,GAYAPROJ,GAYATRI PROJECTS LTD,NSE_EQ,BE,ES
758986,GCSL,GRETEX CORPORATE SERVICES,NSE_EQ,EQ,ES
13662,GEECEE,GEECEE VENTURES LIMITED,NSE_EQ,BE,ES
17922,GEEKAYWIRE,GEEKAY WIRES LIMITED,NSE_EQ,EQ,ES
759461,GEMAROMA,GEM AROMATICS LIMITED,NSE_EQ,EQ,ES
2188,GENCON,GENERIC ENG CONS PROJ LTD,NSE_EQ,EQ,ES
10905,GENESYS,GENESYS INTL CORPN LTD,NSE_EQ,EQ,ES
6600,GENUSPAPER,GENUS P&B LIMITED,NSE_EQ,EQ,ES
11905,GENUSPOWER,GENUS POWER INFRASTRU LTD,NSE_EQ,EQ,ES
11896,GEOJITFSL,GEOJIT FINANCIAL SER L,NSE_EQ,EQ,ES
13776,GESHIP,THE GE SHPG.LTD,NSE_EQ,EQ,ES
1289,GFLLIMITED,GFL LIMITED,NSE_EQ,EQ,ES
11079,GFSTEELS,GRAND FOUNDRY LTD,NSE_EQ,BE,ES
1127,GHCL,GHCL LIMITED,NSE_EQ,EQ,ES
16696,GHCLTEXTIL,GHCL TEXTILES LIMITED,NSE_EQ,EQ,ES
1139,GICHSGFIN,GIC HOUSING FINANCE LTD,NSE_EQ,EQ,ES
761025,GICL,GLOBE INTL CARRIERS LTD,NSE_EQ,EQ,ES
277,GICRE,GENERAL INS CORP OF INDIA,NSE_EQ,EQ,ES
17839,GILLANDERS,GILLANDERS ARBUTHNOT LTD,NSE_EQ,EQ,ES
1576,GILLETTE,GILLETTE INDIA LTD,NSE_EQ,EQ,ES
9294,GINNIFILA,GINNIFILAMENTS LTD.,NSE_EQ,BE,ES
1145,GIPCL,GUJ IND POW CO. LTD,NSE_EQ,EQ,ES
764688,GKB,GKB OPHTHALMICS LTD.,NSE_EQ,EQ,ES
759048,GKENERGY,GK ENERGY LIMITED,NSE_EQ,EQ,ES
761197,GKSL,GUJARAT KIDNEY N SUP SP L,NSE_EQ,EQ,ES
17357,GKWLIMITED,GKW LIMITED,NSE_EQ,EQ,ES
1186,GLAND,GLAND PHARMA LIMITED,NSE_EQ,EQ,ES
1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,NSE_EQ,EQ,ES
7406,GLENMARK,GLENMARK PHARMACEUTICALS,NSE_EQ,EQ,ES
1156,GLFL,GUJARAT LEASE FINANCING L,NSE_EQ,EQ,ES
1415,GLOBAL,GLOBAL EDUCATION LIMITED,NSE_EQ,EQ,ES
24932,GLOBALE,GLOBALE TESSILE LIMITED,NSE_EQ,EQ,ES
13735,GLOBALVECT,GLOBAL VEC HELICORP LTD,NSE_EQ,EQ,ES
393,GLOBE,GLOBE ENTERPRISE (I) LTD,NSE_EQ,EQ,ES
758572,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,NSE_EQ,EQ,ES
17424,GLOBUSSPR,GLOBUS SPIRITS LTD,NSE_EQ,EQ,ES
23590,GLOSTERLTD,GLOSTER LIMITED,NSE_EQ,EQ,ES
760116,GLOTTIS,GLOTTIS LIMITED,NSE_EQ,EQ,ES
1168,GMBREW,G M BREWERIES LTD,NSE_EQ,EQ,ES
5204,GMDCLTD,GUJARAT MINERAL DEV CORP,NSE_EQ,EQ,ES
1570,GMMPFAUDLR,GMM PFAUDLER LIMITED,NSE_EQ,EQ,ES
13528,GMRAIRPORT,GMR AIRPORTS LIMITED,NSE_EQ,EQ,ES
8529,GMRP&UI,GMR POW AND URBAN INFRA L,NSE_EQ,EQ,ES
18571,GNA,GNA AXLES LIMITED,NSE_EQ,EQ,ES
1174,GNFC,GUJ NAR VAL FER & CHEM L,NSE_EQ,EQ,ES
762690,GNRL,GUJARAT NATURAL RES L,NSE_EQ,EQ,ES
14687,GOACARBON,GOA CARBON LIMITED,NSE_EQ,EQ,ES
3963,GOCLCORP,GOCL CORPORATION LIMITED,NSE_EQ,EQ,ES
6964,GOCOLORS,GO FASHION INDIA LTD,NSE_EQ,EQ,ES
25941,GODAVARIB,GODAVARI BIOREFINERIES L,NSE_EQ,EQ,ES
1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,NSE_EQ,EQ,ES
23799,GODIGIT,GO DIGIT GENERAL INS LTD,NSE_EQ,EQ,ES
144,GODREJAGRO,GODREJ AGROVET LIMITED,NSE_EQ,EQ,ES
10099,GODREJCP,GODREJ CONSUMER PRODUCTS,NSE_EQ,EQ,ES
10925,GODREJIND,GODREJ INDUSTRIES LTD,NSE_EQ,EQ,ES
17875,GODREJPROP,GODREJ PROPERTIES LTD,NSE_EQ,EQ,ES
11778,GOKEX,GOKALDAS EXPORTS LTD.,NSE_EQ,EQ,ES
16705,GOKUL,GOKUL REFOILS & SOLV LTD,NSE_EQ,EQ,ES
14480,GOKULAGRO,GOKUL AGRO RESOURCES LTD,NSE_EQ,EQ,ES
11971,GOLDIAM,GOLDIAM INTERNATIONAL LTD,NSE_EQ,EQ,ES
9878,GOLDTECH,AION-TECH SOLUTIONS LTD,NSE_EQ,BE,ES
6125,GOODLUCK,GOODLUCK INDIA LIMITED,NSE_EQ,EQ,ES
1205,GOODYEAR,GOODYEAR INDIA LIMITED,NSE_EQ,EQ,ES
23066,GOPAL,GOPAL SNACKS LIMITED,NSE_EQ,EQ,ES
11787,GOYALALUM,GOYAL ALUMINIUMS LIMITED,NSE_EQ,EQ,ES
13409,GPIL,GODAWARI POW & ISP LTD,NSE_EQ,EQ,ES
19731,GPPL,GUJARAT PIPAVAV PORT LTD,NSE_EQ,EQ,ES
22846,GPTHEALTH,GPT HEALTHCARE LIMITED,NSE_EQ,EQ,ES
17685,GPTINFRA,GPT INFRAPROJECTS LTD,NSE_EQ,EQ,ES
763299,GRADIENTE,GRADIENTE INFOTAINMENT L,NSE_EQ,EQ,ES
762695,GRANDOAK,GRAND OAK CANYONS DIST L,NSE_EQ,EQ,ES
11872,GRANULES,GRANULES INDIA LIMITED,NSE_EQ,EQ,ES
592,GRAPHITE,GRAPHITE INDIA LTD,NSE_EQ,EQ,ES
1232,GRASIM,GRASIM INDUSTRIES LTD,NSE_EQ,EQ,ES
5200,GRAUWEIL,GRAUER & WEIL IND LTD,NSE_EQ,EQ,ES
762700,GRAVISSHO,GRAVISS HOSPITALITY LTD.,NSE_EQ,EQ,ES
20534,GRAVITA,GRAVITA INDIA LIMITED,NSE_EQ,EQ,ES
1235,GREAVESCOT,GREAVES COTTON LTD.,NSE_EQ,EQ,ES
6848,GREENLAM,GREENLAM INDUSTRIES LTD.,NSE_EQ,EQ,ES
13810,GREENPANEL,GREENPANEL INDUSTRIES LTD,NSE_EQ,EQ,ES
3987,GREENPLY,GREENPLY INDUSTRIES LTD,NSE_EQ,EQ,ES
20110,GREENPOWER,ORIENT GREEN POWER CO LTD,NSE_EQ,EQ,ES
13560,GRINDWELL,GRINDWELL NORTON LIMITED,NSE_EQ,EQ,ES
5054,GRINFRA,G R INFRAPROJECTS LIMITED,NSE_EQ,EQ,ES
10871,GRMOVER,GRM OVERSEAS LIMITED,NSE_EQ,EQ,ES
17770,GROBTEA,THE GROB TEA COMPANY LTD,NSE_EQ,EQ,ES
759806,GROWW,BILLIONBRAINS GARAGE VN L,NSE_EQ,EQ,ES
6543,GRPLTD,GRP LIMITED,NSE_EQ,EQ,ES
5475,GRSE,GARDEN REACH SHIP&ENG LTD,NSE_EQ,EQ,ES
7982,GRWRHITECH,GARWARE HI-TECH FILMS LTD,NSE_EQ,EQ,ES
1247,GSFC,GUJ STATE FERT & CHEM LTD,NSE_EQ,EQ,ES
14599,GSLSU,GLOBAL SURFACES LIMITED,NSE_EQ,EQ,ES
762239,GSPCROP,GSP CROP SCIENCE LIMITED,NSE_EQ,EQ,ES
15347,GSS,GSS INFOTECH LIMITED,NSE_EQ,EQ,ES
1135,GTECJAINX,G-TEC JAINX EDUCATION LTD,NSE_EQ,BE,ES
1162,GTL,GTL LTD,NSE_EQ,EQ,ES
13745,GTLINFRA,GTL INFRA.LTD,NSE_EQ,EQ,ES
21195,GTPL,GTPL HATHWAY LIMITED,NSE_EQ,EQ,ES
11606,GUFICBIO,GUFIC BIOSCIENCES LTD.,NSE_EQ,EQ,ES
1267,GUJALKALI,GUJARAT ALKALIES & CHEM,NSE_EQ,EQ,ES
14677,GUJAPOLLO,GUJ. APOLLO IND. LTD.,NSE_EQ,EQ,ES
10599,GUJENERGY,GUJARAT ENERGY LIMITED,NSE_EQ,EQ,ES
4548,GUJRAFFIA,GUJARAT RAFFIA INDUST LTD,NSE_EQ,EQ,ES
29731,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,NSE_EQ,EQ,ES
4391,GULFOILLUB,GULF OIL LUB. IND. LTD.,NSE_EQ,EQ,ES
11584,GULFPETRO,GP PETROLEUMS LIMITED,NSE_EQ,BE,ES
6286,GULPOLY,GULSHAN POLYOLS LIMITED,NSE_EQ,EQ,ES
13229,GVKPIL,GVK POW. & INFRA LTD.,NSE_EQ,BE,ES
7862,GVPIL,GE POWER INDIA LIMITED,NSE_EQ,EQ,ES
10865,GVPTECH,GVP INFOTECH LIMITED,NSE_EQ,EQ,ES
16783,GVT&D,GE VERNOVA T&D INDIA LTD,NSE_EQ,EQ,ES
764050,GYFTR,GYFTR LIMITED,NSE_EQ,EQ,ES
2303,HAL,HINDUSTAN AERONAUTICS LTD,NSE_EQ,EQ,ES
760715,HALDER,HALDER VENTURE LIMITED,NSE_EQ,EQ,ES
762708,HALDYNGL,HALDYN GLASS LTD.,NSE_EQ,BE,ES
21551,HALEOSLABS,HALEOS LABS LIMITED,NSE_EQ,EQ,ES
765075,HAMPTON,HAMPTON SKY REALTY LTD.,NSE_EQ,EQ,ES
48,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,NSE_EQ,EQ,ES
20854,HAPPYFORGE,HAPPY FORGINGS LIMITED,NSE_EQ,EQ,ES
8962,HARDWYN,HARDWYN INDIA LIMITED,NSE_EQ,EQ,ES
8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,NSE_EQ,EQ,ES
1313,HARRMALAYA,HARRISON MALAYALAM LTD,NSE_EQ,EQ,ES
11162,HARSHA,HARSHA ENGINEERS INT LTD,NSE_EQ,EQ,ES
18154,HATHWAY,HATHWAY CABLE & DATACOM,NSE_EQ,EQ,ES
3892,HATSUN,HATSUN AGRO PRODUCT LTD.,NSE_EQ,EQ,ES
9819,HAVELLS,HAVELLS INDIA LIMITED,NSE_EQ,EQ,ES
7457,HAVISHA,SRI HAVISHA HOSP & INFR L,NSE_EQ,EQ,ES
4444,HAWKINCOOK,HAWKINS COOKERS LTD,NSE_EQ,EQ,ES
764693,HAZOOR,HAZOOR MULTI PROJECTS LTD,NSE_EQ,EQ,ES
762712,HBESD,H B ESTATE DEVELOPERS L,NSE_EQ,EQ,ES
13966,HBLENGINE,HBL ENGINEERING LTD,NSE_EQ,EQ,ES
765080,HBPOR,HB PORTFOLIO LTD.,NSE_EQ,EQ,ES
4116,HBSL,HB STOCKHOLDINGS LIMITED,NSE_EQ,EQ,ES
1375,HCC,HINDUSTAN CONSTRUCTION CO,NSE_EQ,EQ,ES
15555,HCG,HEALTHCARE GLOB. ENT. LTD,NSE_EQ,EQ,ES
1327,HCL-INSYS,HCL INFOSYSTEMS LTD,NSE_EQ,EQ,ES
7229,HCLTECH,HCL TECHNOLOGIES LTD,NSE_EQ,EQ,ES
757772,HDBFS,HDB FINANCIAL SERVICES L,NSE_EQ,EQ,ES
4244,HDFCAMC,HDFC AMC LIMITED,NSE_EQ,EQ,ES
1333,HDFCBANK,HDFC BANK LTD,NSE_EQ,EQ,ES
467,HDFCLIFE,HDFC LIFE INS CO LTD,NSE_EQ,EQ,ES
19205,HEADSUP,HEADS UP VENTURES LIMITED,NSE_EQ,EQ,ES
20063,HEALTHX,HEALTH X PLATFORM LIMITED,NSE_EQ,EQ,ES
7425,HECPROJECT,HEC INFRA PROJECTS LTD,NSE_EQ,EQ,ES
1336,HEG,HEG LTD,NSE_EQ,EQ,ES
2316,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,NSE_EQ,EQ,ES
701,HEMIPROP,HEMISPHERE PROP IND LTD,NSE_EQ,EQ,ES
2614,HERANBA,HERANBA INDUSTRIES LTD,NSE_EQ,EQ,ES
4598,HERITGFOOD,HERITAGE FOODS LTD,NSE_EQ,EQ,ES
1348,HEROMOTOCO,HERO MOTOCORP LIMITED,NSE_EQ,EQ,ES
7048,HESTERBIO,HESTER BIOSCIENCES LTD,NSE_EQ,EQ,ES
750116,HEXAGON,HEXAGON NUTRITION LIMITED,NSE_EQ,BE,ES
27008,HEXATRADEX,HEXA TRADEX LIMITED,NSE_EQ,EQ,ES
29666,HEXT,HEXAWARE TECHNOLOGIES LTD,NSE_EQ,EQ,ES
21951,HFCL,HFCL LIMITED,NSE_EQ,EQ,ES
1672,HGINFRA,H.G.INFRA ENGINEERING LTD,NSE_EQ,EQ,ES
13592,HGM,HANDSON GBL MNGMNT LTD,NSE_EQ,EQ,ES
14712,HGS,HINDUJA GLOBAL SOLS. LTD.,NSE_EQ,EQ,ES
9668,HIKAL,HIKAL LIMITED,NSE_EQ,EQ,ES
759103,HILINFRA,HIGHWAY INFRASTRUCTURE L,NSE_EQ,EQ,ES
14627,HILTON,HILTON METAL FORGING LTD,NSE_EQ,EQ,ES
1360,HIMATSEIDE,HIMATSINGKA SEIDE LTD,NSE_EQ,EQ,ES
764698,HINDADH,HINDUSTAN ADHESIVES LTD.,NSE_EQ,EQ,ES
1363,HINDALCO,HINDALCO  INDUSTRIES  LTD,NSE_EQ,EQ,ES
765085,HINDALUMI,HIND ALUMINIUM INDS. LTD.,NSE_EQ,EQ,ES
1372,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,NSE_EQ,EQ,ES
4920,HINDCON,HINDCON CHEMICALS LIMITED,NSE_EQ,EQ,ES
17939,HINDCOPPER,HINDUSTAN COPPER LTD,NSE_EQ,EQ,ES
1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,NSE_EQ,EQ,ES
1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,NSE_EQ,EQ,ES
1394,HINDUNILVR,HINDUSTAN UNILEVER LTD.,NSE_EQ,EQ,ES
15883,HINDWAREAP,HINDWARE HME INOVATON LTD,NSE_EQ,EQ,ES
1424,HINDZINC,HINDUSTAN ZINC LIMITED,NSE_EQ,EQ,ES
13890,HIRECT,HIRECT LIMITED,NSE_EQ,EQ,ES
19322,HISARMETAL,HISAR METAL IND. LIMITED,NSE_EQ,EQ,ES
2868,HITECH,HI-TECH PIPES LIMITED,NSE_EQ,EQ,ES
15165,HITECHCORP,HITECH CORPORATION LTD,NSE_EQ,BE,ES
8568,HITECHGEAR,THE HI-TECH GEARS LIMITED,NSE_EQ,BE,ES
2289,HLEGLAS,HLE GLASCOAT LIMITED,NSE_EQ,EQ,ES
1448,HLVLTD,HLV LIMITED,NSE_EQ,EQ,ES
17053,HMAAGRO,HMA AGRO INDUSTRIES LTD,NSE_EQ,EQ,ES
19215,HMVL,HINDUSTAN MEDIA VENT LTD,NSE_EQ,BE,ES
12173,HNDFDS,HINDUSTAN FOODS LIMITED,NSE_EQ,EQ,ES
2056,HOMEFIRST,HOME FIRST FIN CO IND LTD,NSE_EQ,EQ,ES
19813,HONASA,HONASA CONSUMER LIMITED,NSE_EQ,EQ,ES
3417,HONAUT,HONEYWELL AUTOMATION IND,NSE_EQ,EQ,ES
3138,HONDAPOWER,HONDA I POWER PRODUCT LTD,NSE_EQ,EQ,ES
765356,HORIZONIND,HORIZON INDUSTRIAL PRKS L,NSE_EQ,EQ,ES
7376,HPAL,HP ADHESIVES LIMITED,NSE_EQ,EQ,ES
11796,HPIL,HINDPRAKASH INDUSTRY LTD,NSE_EQ,EQ,ES
18679,HPL,HPL ELECTRIC & POWER LTD,NSE_EQ,EQ,ES
764703,HRYNSHP,HARIYANA SHIP BREAKERS L,NSE_EQ,EQ,ES
14334,HSCL,HIMADRI SPECIALITY CHEM L,NSE_EQ,EQ,ES
11979,HTMEDIA,HT MEDIA LIMITED,NSE_EQ,EQ,ES
14203,HUBTOWN,HUBTOWN LIMITED,NSE_EQ,EQ,ES
20825,HUDCO,HSG & URBAN DEV CORPN LTD,NSE_EQ,EQ,ES
2562,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,NSE_EQ,EQ,ES
12814,HYBRIDFIN,HYBRID FINANCIAL SERVICE,NSE_EQ,BE,ES
25844,HYUNDAI,HYUNDAI MOTOR INDIA LTD,NSE_EQ,EQ,ES
24999,IBULLSLTD,INDIABULLS LIMITED,NSE_EQ,EQ,ES
6977,ICDSLTD,ICDS LTD,NSE_EQ,EQ,ES
489,ICEMAKE,ICE MAKE REFRIGERAT LTD,NSE_EQ,EQ,ES
760407,ICICIAMC,ICICI PRUDENTIAL AMC LTD,NSE_EQ,EQ,ES
4963,ICICIBANK,ICICI BANK LTD.,NSE_EQ,EQ,ES
21770,ICICIGI,ICICI LOMBARD GIC LIMITED,NSE_EQ,EQ,ES
18652,ICICIPRULI,ICICI PRU LIFE INS CO LTD,NSE_EQ,EQ,ES
11987,ICIL,INDO COUNT INDUSTRIES LTD,NSE_EQ,EQ,ES
14523,ICRA,ICRA LIMITED,NSE_EQ,EQ,ES
1476,IDBI,IDBI BANK LIMITED,NSE_EQ,EQ,ES
14366,IDEA,VODAFONE IDEA LIMITED,NSE_EQ,EQ,ES
17140,IDEAFORGE,IDEAFORGE TECHNO LTD,NSE_EQ,EQ,ES
11184,IDFCFIRSTB,IDFC FIRST BANK LIMITED,NSE_EQ,EQ,ES
220,IEX,INDIAN ENERGY EXC LTD,NSE_EQ,EQ,ES
1482,IFBAGRO,IFB AGRO INDUSTRIES LTD,NSE_EQ,EQ,ES
1485,IFBIND,IFB INDUSTRIES LTD,NSE_EQ,EQ,ES
1491,IFCI,IFCI LTD,NSE_EQ,EQ,ES
436,IFGLEXPOR,IFGL REFRACTORIES LIMITED,NSE_EQ,EQ,ES
634,IGARASHI,IGARASHI MOTORS INDIA LTD,NSE_EQ,EQ,ES
757801,IGCL,INDOGULF CROPSCIENCES LTD,NSE_EQ,EQ,ES
28378,IGIL,INTL GEMOLOGICAL INST LTD,NSE_EQ,EQ,ES
11262,IGL,INDRAPRASTHA GAS LTD,NSE_EQ,EQ,ES
14086,IGPL,I G PETROCHEMICALS LTD,NSE_EQ,EQ,ES
11809,IIFL,IIFL FINANCE LIMITED,NSE_EQ,EQ,ES
13072,IIFLCAPS,IIFL CAPITAL SERVICES LTD,NSE_EQ,EQ,ES
19525,IITL,INDUSTRIAL INV TRUST LTD,NSE_EQ,EQ,ES
16822,IKIO,IKIO TECHNOLOGIES LIMITED,NSE_EQ,EQ,ES
28125,IKS,INVENTURUS KNOWLEDGE SO L,NSE_EQ,EQ,ES
7672,IMAGICAA,IMAGICAAWORLD ENT LTD,NSE_EQ,EQ,ES
19235,IMFA,INDIAN METALS & FERRO,NSE_EQ,EQ,ES
12009,IMPAL,IND MOTOR PART & ACC LTD,NSE_EQ,EQ,ES
761099,INA,INSOLATION ENERGY LIMITED,NSE_EQ,EQ,ES
17507,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,NSE_EQ,EQ,ES
16933,INDBANK,INDBANK MERCH BANK,NSE_EQ,EQ,ES
23693,INDGN,INDEGENE LIMITED,NSE_EQ,EQ,ES
1512,INDHOTEL,THE INDIAN HOTELS CO. LTD,NSE_EQ,EQ,ES
1515,INDIACEM,THE INDIA CEMENTS LIMITED,NSE_EQ,EQ,ES
1521,INDIAGLYCO,INDIA GLYCOLS LTD,NSE_EQ,EQ,ES
